id,name,dateOfBirth,positionName,positionShortName,portraitUrl,currentMarketValue,Historique_Clubs_Stats,taille,Nationalité 1,Nationalité 2
386148,Joe Quigley,1996-12-10,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/386148-1757366148.jpg,0.0,"AFC Bournemouth (2015-2016): 0B, 0PD",1.91,Irlande,Angleterre
386446,Alessandro Buongiorno,1999-06-06,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/386446-1663596475.jpg,50000000.0,"Torino FC (2016-2017): 0B, 0PD | Torino FC (2017-2018): 1B, 0PD | Torino FC (2018-2019): 0B, 0PD | Torino FC (2019-2020): 0B, 0PD | Torino FC (2020-2021): 3B, 2PD | Torino FC (2021-2022): 11B, 8PD | Torino FC (2022-2023): 4B, 6PD | Torino FC (2023-2024): 0B, 3PD | SSC Napoli (2024-2025): 0B, 2PD",1.9,Italie,
386447,Alessandro Fiordaliso,1999-03-20,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/386447-1632542078.jpg,150000.0,"Torino FC (2017-2018): 0B, 0PD | Torino FC (2018-2019): 0B, 0PD",1.84,Italie,
386455,Riccardo Sottil,1999-06-03,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/386455-1663591627.jpg,3500000.0,"ACF Fiorentina (2017-2018): 0B, 0PD | ACF Fiorentina (2018-2019): 2B, 0PD | ACF Fiorentina (2019-2020): 15B, 6PD | Cagliari Calcio (2020-2021): 10B, 13PD | ACF Fiorentina (2021-2022): 14B, 12PD | ACF Fiorentina (2022-2023): 14B, 11PD | ACF Fiorentina (2023-2024): 15B, 18PD | ACF Fiorentina (2024-2025): 10B, 13PD | AC Milan (2024-2025): 7B, 1PD",1.8,Italie,
386552,Lassana Coulibaly,1996-04-10,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/386552-1725529617.jpg,2500000.0,"US Salernitana 1919 (2021-2022): 3B, 12PD | US Salernitana 1919 (2022-2023): 1B, 10PD | US Salernitana 1919 (2023-2024): 3B, 8PD | US Lecce (2024-2025): 8B, 13PD | SC Bastia (2015-2016): 8B, 3PD | SC Bastia (2016-2017): 5B, 6PD | Angers SCO (2017-2018): 11B, 8PD | Angers SCO (2018-2019): 0B, 0PD | Angers SCO (2020-2021): 12B, 6PD",1.83,Mali,
386574,Fabrizio Caligara,2000-04-12,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/386574-1609841206.jpg,900000.0,"Cagliari Calcio (2017-2018): 1B, 0PD | Cagliari Calcio (2018-2019): 0B, 0PD | Cagliari Calcio (2020-2021): 8B, 3PD",1.8,Italie,
386576,Simone Mancini,1999-01-07,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/386576-1670799278.jpg,0.0,"Delfino Pescara 1936 (2016-2017): 0B, 0PD",1.92,Italie,
386665,Iñigo Sukia,1997-12-13,Right-Back,RB,,,"Bilbao Athletic (2015-2016): 0B, 0PD",1.79,Espagne,
386668,Markel Lozano,1996-05-03,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/386668-1732794094.png,300000.0,"Bilbao Athletic (2015-2016): 0B, 1PD | Bilbao Athletic (2016-2017): 0B, 0PD",1.89,Espagne,
386726,Yusuf Yazıcı,1997-01-29,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/386726-1757716562.png,5000000.0,"LOSC Lille (2019-2020): 12B, 8PD | LOSC Lille (2020-2021): 22B, 17PD | LOSC Lille (2021-2022): 16B, 6PD | LOSC Lille (2022-2023): 1B, 3PD | LOSC Lille (2023-2024): 18B, 20PD",1.83,Turquie,
386755,Gianluca Frabotta,1999-06-24,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/386755-1634224164.jpg,1200000.0,"Bologna FC 1909 (2016-2017): 0B, 0PD | Bologna FC 1909 (2017-2018): 0B, 0PD | Hellas Verona (2021-2022): 2B, 0PD | US Lecce (2022-2023): 0B, 0PD",1.87,Italie,
386846,Cristian Mutton,1999-01-06,Second Striker,SS,https://img.a.transfermarkt.technology/portrait/big/386846-1565896083.jpg,150000.0,"Bologna FC 1909 (2017-2018): 0B, 0PD",1.84,Italie,
386914,Sam Lammers,1997-04-30,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/386914-1722335077.jpg,3000000.0,"Atalanta BC (2020-2021): 16B, 1PD | Atalanta BC (2021-2022): 2B, 0PD | FC Empoli (2022-2023): 4B, 6PD | UC Sampdoria (2022-2023): 7B, 10PD | Eintracht Frankfurt (2021-2022): 14B, 7PD",1.91,Pays-Bas,
386967,Przemysław Wiśniewski,1998-07-27,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/386967-1674115196.jpg,2200000.0,"Spezia Calcio (2022-2023): 3B, 1PD",1.95,Pologne,
387017,Giovanni Volpicelli,1999-09-24,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/387017-1496207614.jpg,0.0,"Benevento Calcio (2017-2018): 1B, 0PD",1.75,Italie,
387106,Lovro Majer,1998-01-17,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/387106-1752736259.jpg,17000000.0,"VfL Wolfsburg (2023-2024): 9B, 21PD | VfL Wolfsburg (2024-2025): 6B, 5PD | Stade Rennais FC (2021-2022): 10B, 18PD | Stade Rennais FC (2022-2023): 15B, 20PD | Stade Rennais FC (2023-2024): 1B, 0PD",1.78,Croatie,
387112,Luka Dumancic,1998-10-27,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/387112-1566464320.jpg,200000.0,"US Lecce (2019-2020): 0B, 0PD",1.93,Croatie,
387191,Daiki Hashioka,1999-05-17,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/387191-1693899437.jpg,1800000.0,"Luton Town (2023-2024): 5B, 3PD",1.84,Japon,
387234,Szymon Żurkowski,1997-09-25,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/387234-1656583041.jpg,1000000.0,"ACF Fiorentina (2018-2019): 0B, 0PD | ACF Fiorentina (2019-2020): 2B, 0PD | FC Empoli (2021-2022): 7B, 19PD | ACF Fiorentina (2022-2023): 4B, 0PD | Spezia Calcio (2022-2023): 7B, 3PD | FC Empoli (2023-2024): 3B, 7PD | FC Empoli (2024-2025): 5B, 0PD",1.85,Pologne,
387331,Sam Field,1998-05-08,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/387331-1701545435.jpg,3200000.0,"West Bromwich Albion (2015-2016): 1B, 0PD | West Bromwich Albion (2016-2017): 4B, 3PD | West Bromwich Albion (2017-2018): 5B, 6PD | West Bromwich Albion (2020-2021): 3B, 0PD",1.91,Angleterre,
387626,Leon Bailey,1997-08-09,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/387626-1694712703.jpg,22000000.0,"Aston Villa (2021-2022): 11B, 5PD | Aston Villa (2022-2023): 9B, 22PD | Aston Villa (2023-2024): 17B, 30PD | Aston Villa (2024-2025): 13B, 21PD | Bayer 04 Leverkusen (2016-2017): 10B, 0PD | Bayer 04 Leverkusen (2017-2018): 7B, 11PD | Bayer 04 Leverkusen (2018-2019): 11B, 16PD | Bayer 04 Leverkusen (2019-2020): 17B, 15PD | Bayer 04 Leverkusen (2020-2021): 7B, 15PD",1.78,Jamaïque,
387687,César Montes,1997-02-24,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/387687-1728229633.png,6000000.0,"RCD Espanyol Barcelona (2022-2023): 2B, 1PD | UD Almería (2023-2024): 1B, 4PD",1.95,Mexique,
388026,Niclas Stierlin,2000-01-22,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/388026-1674416257.JPG,150000.0,"RB Leipzig (2017-2018): 0B, 0PD | RB Leipzig (2018-2019): 1B, 0PD",1.82,Allemagne,
388029,Luca Schuler,1999-03-22,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/388029-1720777978.jpg,600000.0,"FC Schalke 04 (2020-2021): 2B, 0PD",1.9,Allemagne,
388058,Benjamin Goller,1999-01-01,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/388058-1689328196.jpg,400000.0,"FC Schalke 04 (2018-2019): 0B, 1PD | SV Werder Bremen (2019-2020): 9B, 0PD | SV Werder Bremen (2022-2023): 0B, 0PD",1.8,Allemagne,
388160,Fraser Hornby,1999-09-13,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/388160-1752057356.jpg,2500000.0,"Everton FC (2017-2018): 0B, 1PD | SV Darmstadt 98 (2023-2024): 6B, 1PD | Stade Reims (2020-2021): 3B, 0PD | Stade Reims (2021-2022): 6B, 4PD",1.95,Écosse,Angleterre
388165,Yoane Wissa,1996-09-03,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/388165-1740646948.jpg,42000000.0,"Brentford FC (2021-2022): 18B, 9PD | Brentford FC (2022-2023): 23B, 15PD | Brentford FC (2023-2024): 6B, 20PD | Brentford FC (2024-2025): 4B, 11PD | Angers SCO (2016-2017): 2B, 0PD | FC Lorient (2020-2021): 9B, 18PD",1.76,RD Congo,France
388198,Nico Schlotterbeck,1999-12-01,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/388198-1709560457.jpg,40000000.0,"SC Freiburg (2018-2019): 2B, 0PD | SC Freiburg (2019-2020): 9B, 1PD | SC Freiburg (2021-2022): 0B, 4PD | Borussia Dortmund (2022-2023): 4B, 4PD | Borussia Dortmund (2023-2024): 3B, 4PD | Borussia Dortmund (2024-2025): 0B, 0PD",1.91,Allemagne,
388382,Assan Ceesay,1994-03-17,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/388382-1647955223.jpg,1200000.0,"US Lecce (2022-2023): 14B, 17PD | US Lecce (2023-2024): 0B, 0PD",1.88,Gambie,
388409,Philipp Sander,1998-02-21,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/388409-1706105305.jpg,4000000.0,"Borussia Mönchengladbach (2024-2025): 12B, 12PD",1.86,Allemagne,
388512,Marc Baró,1999-08-23,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/388512-1621878811.jpg,800000.0,"Cádiz CF (2020-2021): 0B, 1PD | Real Betis Balompié (2021-2022): 0B, 0PD",1.84,Espagne,
388513,Mateu Morey,2000-03-02,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/388513-1661413734.jpg,1500000.0,"RCD Mallorca (2024-2025): 8B, 5PD | Borussia Dortmund (2019-2020): 3B, 1PD | Borussia Dortmund (2020-2021): 6B, 14PD | Borussia Dortmund (2021-2022): 0B, 0PD | Borussia Dortmund (2022-2023): 0B, 0PD | Borussia Dortmund (2023-2024): 1B, 2PD",1.73,Espagne,
388516,Josep Martínez,1998-05-27,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/388516-1686153132.jpg,12000000.0,"Genoa CFC (2023-2024): 0B, 0PD | Inter Milan (2024-2025): 0B, 0PD | RB Leipzig (2020-2021): 0B, 0PD | RB Leipzig (2021-2022): 0B, 0PD",1.91,Espagne,
388542,Arnau Comas,2000-04-11,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/388542-1588012945.jpg,500000.0,"FC Barcelona (2021-2022): 0B, 0PD",1.91,Espagne,
388545,Ricard Sánchez,2000-02-22,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/388545-1551650605.JPG,2500000.0,"Atlético de Madrid (2019-2020): 0B, 0PD | Atlético de Madrid (2020-2021): 1B, 1PD | Granada CF (2023-2024): 8B, 11PD",1.75,Espagne,
388548,Jandro Orellana,2000-08-07,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/388548-1724848451.jpg,1000000.0,"FC Barcelona (2019-2020): 0B, 0PD | FC Barcelona (2021-2022): 0B, 0PD",1.76,Espagne,
388795,Oumar Gonzalez,1998-02-25,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/388795-1601746221.jpg,1500000.0,"FC Metz (2016-2017): 0B, 0PD | AC Ajaccio (2022-2023): 2B, 4PD",1.86,Cameroun,France
388815,Luca Unbehaun,2001-02-27,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/388815-1693051806.jpeg,350000.0,"Borussia Dortmund (2018-2019): 0B, 0PD | Borussia Dortmund (2019-2020): 0B, 0PD | Borussia Dortmund (2020-2021): 0B, 0PD | Borussia Dortmund (2021-2022): 0B, 0PD | Borussia Dortmund (2022-2023): 0B, 0PD",1.87,Allemagne,
389079,Jan Boller,2000-03-14,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/389079-1753735224.jpg,200000.0,"Bayer 04 Leverkusen (2018-2019): 0B, 0PD",1.85,Allemagne,
389253,Auston Trusty,1998-08-12,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/389253-1647191322.jpg,5000000.0,"Sheffield United (2023-2024): 4B, 4PD",1.9,États-Unis,
389398,Cristian Colmán,1994-02-26,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/389398-1550269802.jpg,100000.0,"Arsenal FC (2021-2022): 8B, 8PD",1.85,Paraguay,
389441,Virgile Pinson,1996-02-22,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/389441-1725371134.png,350000.0,"Stade Reims (2018-2019): 1B, 0PD | Stade Reims (2019-2020): 0B, 0PD",1.8,France,Cameroun
389837,Nicolò Casale,1998-02-14,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/389837-1695026993.jpg,6000000.0,"Hellas Verona (2020-2021): 0B, 0PD | Hellas Verona (2021-2022): 7B, 12PD | SS Lazio (2022-2023): 6B, 3PD | SS Lazio (2023-2024): 5B, 2PD | SS Lazio (2024-2025): 0B, 1PD | Bologna FC 1909 (2024-2025): 10B, 4PD",1.91,Italie,
390117,Samuele Damiani,1998-01-30,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/390117-1630575927.jpg,200000.0,"FC Empoli (2015-2016): 0B, 0PD | FC Empoli (2016-2017): 0B, 0PD | FC Empoli (2018-2019): 0B, 0PD | FC Empoli (2021-2022): 0B, 0PD",1.78,Italie,
390159,Vincenzo Millico,2000-08-12,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/390159-1613461796.jpg,200000.0,"Torino FC (2017-2018): 0B, 0PD | Torino FC (2018-2019): 1B, 0PD | Torino FC (2019-2020): 16B, 0PD | Torino FC (2020-2021): 4B, 0PD",1.74,Italie,
390177,Nedim Bajrami,1999-02-28,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/390177-1661510744.jpg,2500000.0,"FC Empoli (2021-2022): 13B, 20PD | US Sassuolo (2022-2023): 11B, 6PD | FC Empoli (2022-2023): 11B, 5PD | US Sassuolo (2023-2024): 14B, 16PD",1.79,Albanie,Suisse
390304,Federico Ravaglia,1999-11-11,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/390304-1701253429.jpg,1500000.0,"Bologna FC 1909 (2016-2017): 0B, 0PD | Bologna FC 1909 (2017-2018): 0B, 0PD | Bologna FC 1909 (2018-2019): 0B, 0PD | Bologna FC 1909 (2020-2021): 0B, 0PD | Bologna FC 1909 (2022-2023): 0B, 0PD | Bologna FC 1909 (2023-2024): 0B, 1PD | Bologna FC 1909 (2024-2025): 1B, 0PD",1.96,Italie,
390664,Jacob Lungi Sørensen,1998-03-03,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/390664-1730035566.jpg,1000000.0,"Norwich City (2021-2022): 4B, 1PD",1.84,Danemark,
390688,Juan Iglesias,1998-07-03,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/390688-1632295269.jpg,3500000.0,"Getafe CF (2020-2021): 3B, 2PD | Getafe CF (2021-2022): 13B, 5PD | Getafe CF (2022-2023): 12B, 5PD | Getafe CF (2023-2024): 7B, 13PD | Getafe CF (2024-2025): 6B, 9PD",1.87,Espagne,
390942,Quentin Braat,1997-07-06,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/390942-1543940884.jpg,500000.0,"FC Nantes (2015-2016): 0B, 0PD | FC Nantes (2016-2017): 0B, 0PD | FC Nantes (2017-2018): 0B, 0PD | FC Nantes (2018-2019): 0B, 0PD",1.94,France,
390944,Mickaël Panos,1997-02-10,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/390944-1694071791.png,100000.0,"AS Saint-Étienne (2018-2019): 1B, 0PD",1.83,France,
391004,Jonas Wind,1999-02-07,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/391004-1752736403.jpg,8000000.0,"VfL Wolfsburg (2021-2022): 0B, 7PD | VfL Wolfsburg (2022-2023): 10B, 13PD | VfL Wolfsburg (2023-2024): 4B, 15PD | VfL Wolfsburg (2024-2025): 13B, 13PD",1.9,Danemark,
391005,Mads Roerslev,1999-06-24,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/391005-1684772936.jpg,6000000.0,"Brentford FC (2021-2022): 10B, 5PD | Brentford FC (2022-2023): 8B, 4PD | Brentford FC (2023-2024): 12B, 16PD | Brentford FC (2024-2025): 10B, 3PD | VfL Wolfsburg (2024-2025): 5B, 1PD",1.84,Danemark,
391132,Matt Butcher,1997-05-14,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/391132-1616410106.jpg,300000.0,"AFC Bournemouth (2015-2016): 1B, 0PD | AFC Bournemouth (2017-2018): 0B, 0PD | AFC Bournemouth (2018-2019): 0B, 0PD | AFC Bournemouth (2019-2020): 0B, 0PD",1.88,Angleterre,
391192,Jean-Claude Billong,1993-12-28,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/391192-1684491513.png,150000.0,"Benevento Calcio (2017-2018): 2B, 1PD | Clermont Foot 63 (2021-2022): 5B, 1PD | Clermont Foot 63 (2022-2023): 1B, 0PD",1.92,Cameroun,France
391376,Lamine Fomba,1998-01-26,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/391376-1727722269.jpg,1000000.0,"Nîmes Olympique (2019-2020): 5B, 7PD | Nîmes Olympique (2020-2021): 8B, 8PD | AS Saint-Étienne (2024-2025): 4B, 3PD",1.88,France,Mali
391406,Andrea Romagnoli,1998-07-29,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/391406-1564917208.png,0.0,"AS Roma (2016-2017): 0B, 0PD | AS Roma (2017-2018): 0B, 0PD | AS Roma (2018-2019): 0B, 0PD",1.88,Italie,
391470,Marcus Browne,1997-12-18,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/391470-1483973801.jpg,150000.0,"West Ham United (2015-2016): 0B, 0PD | West Ham United (2016-2017): 1B, 0PD | West Ham United (2017-2018): 0B, 0PD",1.78,Angleterre,
391719,Domingos Quina,1999-11-18,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/391719-1758220610.jpg,800000.0,"West Ham United (2016-2017): 2B, 0PD | West Ham United (2017-2018): 3B, 1PD | Watford FC (2018-2019): 6B, 3PD | Watford FC (2019-2020): 4B, 4PD | Watford FC (2021-2022): 0B, 0PD | Granada CF (2020-2021): 3B, 5PD | Elche CF (2022-2023): 8B, 2PD | Udinese Calcio (2023-2024): 3B, 0PD",1.73,Portugal,Guinée-Bissau
391742,Patric Pfeiffer,1999-08-20,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/391742-1752057484.jpg,1200000.0,"FC Augsburg (2023-2024): 7B, 2PD",1.96,Ghana,Allemagne
391766,Marco Grüll,1998-07-06,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/391766-1756027360.jpg,4000000.0,"SV Werder Bremen (2024-2025): 18B, 16PD",1.81,Autriche,
391780,Derrick Köhn,1999-02-04,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/391780-1707464358.png,5000000.0,"SV Werder Bremen (2024-2025): 13B, 16PD",1.8,Ghana,Allemagne
391921,Namakoro Diallo,1996-03-29,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/391921-1543940662.jpg,200000.0,"Stade Rennais FC (2016-2017): 0B, 1PD | Stade Rennais FC (2017-2018): 0B, 0PD | Stade Rennais FC (2018-2019): 0B, 0PD",1.78,France,Mali
391933,Giorgio Spizzichino,1999-08-10,Right-Back,RB,,0.0,"SS Lazio (2016-2017): 1B, 0PD | SS Lazio (2018-2019): 0B, 0PD",1.82,Italie,
392033,Gabriele Ferrarini,2000-04-09,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/392033-1625041790.jpg,250000.0,"ACF Fiorentina (2018-2019): 0B, 0PD | AC Monza (2022-2023): 0B, 0PD",1.8,Italie,
392048,Erald Lakti,2000-01-06,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/392048-1665737234.jpg,275000.0,"ACF Fiorentina (2018-2019): 0B, 0PD",1.76,Albanie,Italie
392085,Nicolò Zaniolo,1999-07-02,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/392085-1713472570.jpg,12000000.0,"Aston Villa (2023-2024): 26B, 12PD | Inter Milan (2017-2018): 0B, 0PD | AS Roma (2018-2019): 11B, 14PD | AS Roma (2019-2020): 11B, 13PD | AS Roma (2020-2021): 0B, 0PD | AS Roma (2021-2022): 8B, 24PD | AS Roma (2022-2023): 2B, 10PD | Atalanta BC (2024-2025): 22B, 2PD | ACF Fiorentina (2024-2025): 8B, 5PD",1.9,Italie,
392124,Daniel Klein,2001-03-13,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/392124-1755200609.jpg,150000.0,"FC Augsburg (2021-2022): 0B, 0PD | FC Augsburg (2022-2023): 0B, 0PD | FC Augsburg (2024-2025): 0B, 0PD",1.93,Allemagne,
392131,Simon Asta,2001-01-25,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/392131-1754511750.jpg,1000000.0,"FC Augsburg (2017-2018): 1B, 0PD | FC Augsburg (2018-2019): 0B, 0PD | FC Augsburg (2019-2020): 0B, 0PD | SpVgg Greuther Fürth (2021-2022): 4B, 4PD",1.78,Allemagne,
392139,Sebastian Müller,2001-01-23,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/392139-1722749475.JPG,200000.0,"Arminia Bielefeld (2020-2021): 2B, 0PD",1.8,Allemagne,
392149,Julian Albrecht,2001-08-31,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/392149-1758973999.JPG,100000.0,"Hertha BSC (2019-2020): 0B, 0PD | Hertha BSC (2020-2021): 0B, 0PD | Hertha BSC (2021-2022): 0B, 0PD",1.82,Allemagne,
392154,Kaan Kurt,2001-12-21,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/392154-1728893073.jpg,125000.0,"Borussia Mönchengladbach (2019-2020): 0B, 0PD | Borussia Mönchengladbach (2020-2021): 0B, 0PD",1.74,Allemagne,Turquie
392163,Noah Weißhaupt,2001-09-20,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/392163-1658413281.jpg,4000000.0,"SC Freiburg (2021-2022): 13B, 1PD | SC Freiburg (2022-2023): 22B, 5PD | SC Freiburg (2023-2024): 24B, 4PD | SC Freiburg (2024-2025): 5B, 0PD",1.81,Allemagne,
392179,Hjalmar Ekdal,1998-10-21,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/392179-1685717602.jpg,4500000.0,"Burnley FC (2023-2024): 3B, 6PD",1.87,Suède,
392276,Timothée Taufflieb,1992-12-01,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/392276-1598373749.jpg,0.0,"Paris Saint-Germain (2015-2016): 1B, 0PD",1.72,France,
392516,Antonino Gallo,2000-01-05,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/392516-1663745734.jpg,4300000.0,"US Lecce (2019-2020): 0B, 0PD | US Lecce (2022-2023): 4B, 4PD | US Lecce (2023-2024): 5B, 19PD | US Lecce (2024-2025): 1B, 6PD",1.83,Italie,
392524,Andrea Ciofi,1999-06-28,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/392524-1754864824.jpg,1200000.0,"AS Roma (2017-2018): 0B, 0PD",1.87,Italie,
392538,Tommaso Pobega,1999-07-15,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/392538-1661767249.jpg,9000000.0,"AC Milan (2017-2018): 0B, 0PD | Spezia Calcio (2020-2021): 3B, 16PD | AC Milan (2021-2022): 0B, 0PD | Torino FC (2021-2022): 9B, 7PD | AC Milan (2022-2023): 18B, 5PD | AC Milan (2023-2024): 10B, 4PD | Bologna FC 1909 (2024-2025): 13B, 8PD",1.88,Italie,
392545,Frank Tsadjout,1999-07-28,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/392545-1663684446.jpg,500000.0,"AC Milan (2017-2018): 0B, 0PD | AC Milan (2018-2019): 0B, 0PD | US Cremonese (2022-2023): 7B, 15PD",1.9,Italie,Cameroun
392569,Gabriele Zappa,1999-12-22,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/392569-1695033763.jpg,4000000.0,"Inter Milan (2018-2019): 0B, 0PD | Cagliari Calcio (2020-2021): 7B, 14PD | Cagliari Calcio (2021-2022): 14B, 6PD | Cagliari Calcio (2023-2024): 15B, 8PD | Cagliari Calcio (2024-2025): 2B, 5PD",1.87,Italie,
392571,Enrico Celeghin,1999-02-22,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/392571-1493204466.jpg,250000.0,"Torino FC (2017-2018): 0B, 0PD",1.86,Italie,
392577,Matteo Rover,1999-02-20,Left Midfield,LM,https://img.a.transfermarkt.technology/portrait/big/392577-1681208552.jpg,750000.0,"Inter Milan (2018-2019): 0B, 0PD",1.85,Italie,
392591,Chiedozie Ogbene,1997-05-01,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/392591-1700737518.jpg,7000000.0,"Luton Town (2023-2024): 11B, 8PD | Ipswich Town (2024-2025): 2B, 4PD",1.81,Irlande,Nigeria
392710,Lennard Maloney,1999-10-08,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/392710-1752587852.jpg,3500000.0,"Borussia Dortmund (2021-2022): 2B, 0PD",1.88,États-Unis,Allemagne
392757,Marc Guéhi,2000-07-13,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/392757-1683030598.jpg,50000000.0,"Chelsea FC (2018-2019): 0B, 0PD | Chelsea FC (2019-2020): 0B, 0PD | Crystal Palace (2021-2022): 0B, 1PD | Crystal Palace (2022-2023): 0B, 1PD | Crystal Palace (2023-2024): 4B, 4PD | Crystal Palace (2024-2025): 0B, 1PD",1.82,Angleterre,Côte d'Ivoire
392763,Ian Poveda,2000-02-09,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/392763-1724771925.jpg,900000.0,"Manchester City (2018-2019): 0B, 0PD | Manchester City (2019-2020): 0B, 0PD | Leeds United (2020-2021): 14B, 1PD | Leeds United (2021-2022): 0B, 0PD | Leeds United (2022-2023): 0B, 0PD",1.67,Colombie,Angleterre
392766,George McEachran,2000-08-30,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/392766-1756329012.jpg,275000.0,"Chelsea FC (2018-2019): 0B, 0PD",1.72,Angleterre,Écosse
392768,Callum Hudson-Odoi,2000-11-07,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/392768-1659969850.png,30000000.0,"Chelsea FC (2017-2018): 4B, 0PD | Chelsea FC (2018-2019): 12B, 6PD | Chelsea FC (2019-2020): 20B, 5PD | Chelsea FC (2020-2021): 18B, 14PD | Chelsea FC (2021-2022): 6B, 16PD | Chelsea FC (2022-2023): 0B, 0PD | Nottingham Forest (2023-2024): 11B, 12PD | Nottingham Forest (2024-2025): 9B, 17PD | Bayer 04 Leverkusen (2022-2023): 8B, 13PD",1.78,Angleterre,Ghana
